arxiv_id,title,keyword,keybert_score
2607.22396,Explicit block-encodings for biharmonic boundary-value problems,inconsistent boundary treatment,0.4003
2607.22396,Explicit block-encodings for biharmonic boundary-value problems,laplacian bmatrix,0.4002
2607.22396,Explicit block-encodings for biharmonic boundary-value problems,alternatively unknown boundary,0.4001
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,statevector simulation vqcsim,0.6636
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,optimized simulation quantum,0.5894
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,state vqcsim,0.5837
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,compile statevector simulation,0.5801
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim qiskit,0.5745
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,quantum computation ccs,0.5711
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,ccs hardware quantum,0.5699
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,quantum software framework,0.5683
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,state vqcsim returns,0.5677
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,quantum circuit vqc,0.5674
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,final state vqcsim,0.5672
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim compiles tested,0.5668
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,simulation vqcsim,0.5658
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,presented vqcsim compile,0.5652
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,simulator algorithm vqcsim,0.5651
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim generic simulator,0.5644
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,accelerated quantum simulation,0.5642
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim generic simulators,0.5632
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,conference quantum computing,0.5585
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim does compile,0.5577
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,quantum frameworks report,0.5555
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,algorithm vqcsim compile,0.5551
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,generalization vqcsim speedups,0.5547
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,quantum frameworks conference,0.5483
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim occupies regime,0.5465
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,compare vqcsim qiskit,0.5459
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,conclusions presented vqcsim,0.5406
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,quantum computer simulation,0.5403
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,simulation vqcsim scoped,0.5393
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim compiles,0.5392
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim differs systems,0.5379
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim compiles openqasm,0.5367
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim increasingly occupies,0.5365
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,accelerated statevector simulation,0.5361
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,presented vqcsim,0.5349
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,performance static quantum,0.5336
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,frameworks vqcsim runtime,0.5334
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,study vqcsim compiles,0.5326
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,compatible statevector simulation,0.5307
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,performance regime vqcsim,0.5307
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,statevector simulation serving,0.5303
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,statevector simulation serves,0.5263
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,benchmarking quantum computer,0.5259
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim increasingly,0.5255
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,quantum software,0.5255
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,frameworks vqcsim,0.5248
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,algorithm vqcsim,0.5246
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim tested,0.5239
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim qiskit qk,0.5234
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,overhead eliminated vqcsim,0.5226
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,quantum circuit simulators,0.5222
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim compile circuit,0.5221
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,insufficient vqcsim conservative,0.5217
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim compile,0.5208
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim differs,0.5199
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,quantum algorithms npj,0.5196
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim pennylane qiskit,0.5195
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim research,0.5182
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim versus,0.5177
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,tools quantum computing,0.5176
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,incorrectly predicts vqcsim,0.5163
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim broadly applicable,0.5153
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,quantum circuit simulator,0.5125
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim advantages regime,0.5117
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim speedups,0.5113
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim practical,0.5108
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,algorithms npj quantum,0.5102
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,statevector simulation native,0.5099
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim compile pytorch,0.5097
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,simulation quantum,0.5093
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,quantum execution,0.5093
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,inference vqcsim,0.5078
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,behavior high vqcsim,0.5073
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,simulation quantum machine,0.5072
2607.11985,VQCSim: When Does Compile-Once Statevector Simulation Beat Generic Quantum Frameworks?,vqcsim broadly,0.5068
